Table Name,Column Name,Data Type,PK,FK Table,FK Column,Comment
gw_finance_log_56,data_col_0,varchar(255),,,,Random data column 0
gw_assets_archive_57,id,bigint,Y,,,Primary Key
gw_assets_archive_57,created_at,timestamp,,,,Creation Date
gw_assets_archive_57,updated_at,timestamp,,,,Modification Date
gw_assets_archive_57,status_code,varchar(50),,,,Status Code
gw_assets_archive_57,data_col_0,varchar(255),,,,Random data column 0
gw_assets_archive_57,data_col_1,int,,,,Random data column 1
gw_assets_archive_57,data_col_2,int,,,,Random data column 2
gw_assets_archive_57,data_col_3,json,,,,Random data column 3
gw_assets_archive_57,analytics_relation_29_id,bigint,,gw_analytics_relation_29,id,Foreign Key to gw_analytics_relation_29
gw_support_group_58,id,bigint,Y,,,Primary Key
gw_support_group_58,created_at,timestamp,,,,Creation Date
gw_support_group_58,updated_at,timestamp,,,,Modification Date
gw_support_group_58,status_code,varchar(50),,,,Status Code
gw_support_group_58,data_col_0,text,,,,Random data column 0
gw_support_group_58,data_col_1,json,,,,Random data column 1
gw_support_group_58,hr_summary_2_id,bigint,,gw_hr_summary_2,id,Foreign Key to gw_hr_summary_2
gw_analytics_archive_59,id,bigint,Y,,,Primary Key
gw_analytics_archive_59,created_at,timestamp,,,,Creation Date
gw_analytics_archive_59,updated_at,timestamp,,,,Modification Date
gw_analytics_archive_59,status_code,varchar(50),,,,Status Code
gw_analytics_archive_59,data_col_0,boolean,,,,Random data column 0
gw_analytics_archive_59,data_col_1,boolean,,,,Random data column 1
gw_analytics_archive_59,data_col_2,varchar(255),,,,Random data column 2
gw_analytics_archive_59,data_col_3,varchar(255),,,,Random data column 3
gw_analytics_archive_59,data_col_4,json,,,,Random data column 4
gw_analytics_archive_59,support_summary_13_id,bigint,,gw_support_summary_13,id,Foreign Key to gw_support_summary_13
gw_analytics_archive_59,chat_group_20_id,bigint,,gw_chat_group_20,id,Foreign Key to gw_chat_group_20
gw_core_record_60,id,bigint,Y,,,Primary Key
gw_core_record_60,created_at,timestamp,,,,Creation Date
gw_core_record_60,updated_at,timestamp,,,,Modification Date
gw_core_record_60,status_code,varchar(50),,,,Status Code
gw_core_record_60,data_col_0,text,,,,Random data column 0
gw_core_record_60,data_col_1,int,,,,Random data column 1
gw_core_record_60,calendar_summary_7_id,bigint,,gw_calendar_summary_7,id,Foreign Key to gw_calendar_summary_7
gw_auth_tag_61,id,bigint,Y,,,Primary Key
gw_auth_tag_61,created_at,timestamp,,,,Creation Date
gw_auth_tag_61,updated_at,timestamp,,,,Modification Date
gw_auth_tag_61,status_code,varchar(50),,,,Status Code
gw_auth_tag_61,data_col_0,text,,,,Random data column 0
gw_auth_tag_61,data_col_1,int,,,,Random data column 1
gw_auth_tag_61,data_col_2,text,,,,Random data column 2
gw_auth_tag_61,support_summary_13_id,bigint,,gw_support_summary_13,id,Foreign Key to gw_support_summary_13
gw_hr_master_62,id,bigint,Y,,,Primary Key
gw_hr_master_62,created_at,timestamp,,,,Creation Date
gw_hr_master_62,updated_at,timestamp,,,,Modification Date
gw_hr_master_62,status_code,varchar(50),,,,Status Code
gw_hr_master_62,data_col_0,json,,,,Random data column 0
gw_hr_master_62,data_col_1,json,,,,Random data column 1
gw_hr_master_62,data_col_2,boolean,,,,Random data column 2
gw_hr_master_62,data_col_3,text,,,,Random data column 3
gw_hr_master_62,chat_event_35_id,bigint,,gw_chat_event_35,id,Foreign Key to gw_chat_event_35
gw_crm_history_63,id,bigint,Y,,,Primary Key
gw_crm_history_63,created_at,timestamp,,,,Creation Date
gw_crm_history_63,updated_at,timestamp,,,,Modification Date
gw_crm_history_63,status_code,varchar(50),,,,Status Code
gw_crm_history_63,data_col_0,boolean,,,,Random data column 0
gw_crm_history_63,data_col_1,varchar(255),,,,Random data column 1
gw_mail_summary_64,id,bigint,Y,,,Primary Key
gw_mail_summary_64,created_at,timestamp,,,,Creation Date
gw_mail_summary_64,updated_at,timestamp,,,,Modification Date
gw_mail_summary_64,status_code,varchar(50),,,,Status Code
gw_mail_summary_64,data_col_0,varchar(255),,,,Random data column 0
gw_mail_summary_64,core_record_15_id,bigint,,gw_core_record_15,id,Foreign Key to gw_core_record_15
gw_chat_backup_65,id,bigint,Y,,,Primary Key
gw_chat_backup_65,created_at,timestamp,,,,Creation Date
gw_chat_backup_65,updated_at,timestamp,,,,Modification Date
gw_chat_backup_65,status_code,varchar(50),,,,Status Code
gw_chat_backup_65,data_col_0,json,,,,Random data column 0
gw_chat_backup_65,data_col_1,boolean,,,,Random data column 1
gw_drive_rule_66,id,bigint,Y,,,Primary Key
gw_drive_rule_66,created_at,timestamp,,,,Creation Date
gw_drive_rule_66,updated_at,timestamp,,,,Modification Date
gw_drive_rule_66,status_code,varchar(50),,,,Status Code
gw_drive_rule_66,data_col_0,text,,,,Random data column 0
gw_drive_rule_66,drive_relation_21_id,bigint,,gw_drive_relation_21,id,Foreign Key to gw_drive_relation_21
gw_drive_rule_66,portal_record_40_id,bigint,,gw_portal_record_40,id,Foreign Key to gw_portal_record_40
gw_calendar_record_67,id,bigint,Y,,,Primary Key
gw_calendar_record_67,created_at,timestamp,,,,Creation Date
gw_calendar_record_67,updated_at,timestamp,,,,Modification Date
gw_calendar_record_67,status_code,varchar(50),,,,Status Code
gw_calendar_record_67,data_col_0,json,,,,Random data column 0
gw_calendar_record_67,data_col_1,int,,,,Random data column 1
gw_calendar_record_67,data_col_2,json,,,,Random data column 2
gw_calendar_record_67,data_col_3,json,,,,Random data column 3
gw_tasks_config_68,id,bigint,Y,,,Primary Key
gw_tasks_config_68,created_at,timestamp,,,,Creation Date
gw_tasks_config_68,updated_at,timestamp,,,,Modification Date
gw_tasks_config_68,status_code,varchar(50),,,,Status Code
gw_tasks_config_68,data_col_0,boolean,,,,Random data column 0
gw_tasks_config_68,data_col_1,int,,,,Random data column 1
gw_tasks_config_68,data_col_2,boolean,,,,Random data column 2
gw_tasks_config_68,data_col_3,json,,,,Random data column 3
gw_tasks_config_68,data_col_4,varchar(255),,,,Random data column 4
gw_tasks_config_68,mail_backup_19_id,bigint,,gw_mail_backup_19,id,Foreign Key to gw_mail_backup_19
gw_workflow_record_69,id,bigint,Y,,,Primary Key
gw_workflow_record_69,created_at,timestamp,,,,Creation Date
gw_workflow_record_69,updated_at,timestamp,,,,Modification Date
gw_workflow_record_69,status_code,varchar(50),,,,Status Code
gw_workflow_record_69,data_col_0,text,,,,Random data column 0
gw_workflow_record_69,assets_history_27_id,bigint,,gw_assets_history_27,id,Foreign Key to gw_assets_history_27
gw_workflow_record_69,calendar_status_22_id,bigint,,gw_calendar_status_22,id,Foreign Key to gw_calendar_status_22
gw_portal_archive_70,id,bigint,Y,,,Primary Key
gw_portal_archive_70,created_at,timestamp,,,,Creation Date
gw_portal_archive_70,updated_at,timestamp,,,,Modification Date
gw_portal_archive_70,status_code,varchar(50),,,,Status Code
gw_portal_archive_70,data_col_0,int,,,,Random data column 0
gw_portal_archive_70,data_col_1,text,,,,Random data column 1
gw_portal_archive_70,core_record_0_id,bigint,,gw_core_record_0,id,Foreign Key to gw_core_record_0
gw_finance_history_71,id,bigint,Y,,,Primary Key
gw_finance_history_71,created_at,timestamp,,,,Creation Date
gw_finance_history_71,updated_at,timestamp,,,,Modification Date
gw_finance_history_71,status_code,varchar(50),,,,Status Code
gw_finance_history_71,data_col_0,boolean,,,,Random data column 0
gw_finance_history_71,data_col_1,boolean,,,,Random data column 1
gw_finance_history_71,data_col_2,boolean,,,,Random data column 2
gw_assets_temp_72,id,bigint,Y,,,Primary Key
gw_assets_temp_72,created_at,timestamp,,,,Creation Date
gw_assets_temp_72,updated_at,timestamp,,,,Modification Date
gw_assets_temp_72,status_code,varchar(50),,,,Status Code
gw_assets_temp_72,data_col_0,text,,,,Random data column 0
gw_assets_temp_72,data_col_1,text,,,,Random data column 1
gw_assets_temp_72,portal_config_10_id,bigint,,gw_portal_config_10,id,Foreign Key to gw_portal_config_10
gw_assets_temp_72,auth_event_16_id,bigint,,gw_auth_event_16,id,Foreign Key to gw_auth_event_16
gw_support_role_73,id,bigint,Y,,,Primary Key
gw_support_role_73,created_at,timestamp,,,,Creation Date
gw_support_role_73,updated_at,timestamp,,,,Modification Date
gw_support_role_73,status_code,varchar(50),,,,Status Code
gw_support_role_73,data_col_0,text,,,,Random data column 0
gw_support_role_73,data_col_1,boolean,,,,Random data column 1
gw_support_role_73,data_col_2,varchar(255),,,,Random data column 2
gw_support_role_73,data_col_3,int,,,,Random data column 3
gw_analytics_record_74,id,bigint,Y,,,Primary Key
gw_analytics_record_74,created_at,timestamp,,,,Creation Date
gw_analytics_record_74,updated_at,timestamp,,,,Modification Date
gw_analytics_record_74,status_code,varchar(50),,,,Status Code
gw_analytics_record_74,data_col_0,text,,,,Random data column 0
gw_analytics_record_74,crm_group_18_id,bigint,,gw_crm_group_18,id,Foreign Key to gw_crm_group_18
gw_core_group_75,id,bigint,Y,,,Primary Key
gw_core_group_75,created_at,timestamp,,,,Creation Date
gw_core_group_75,updated_at,timestamp,,,,Modification Date
gw_core_group_75,status_code,varchar(50),,,,Status Code
gw_core_group_75,data_col_0,text,,,,Random data column 0
gw_core_group_75,crm_file_3_id,bigint,,gw_crm_file_3,id,Foreign Key to gw_crm_file_3
gw_core_group_75,tasks_event_23_id,bigint,,gw_tasks_event_23,id,Foreign Key to gw_tasks_event_23
gw_auth_history_76,id,bigint,Y,,,Primary Key
gw_auth_history_76,created_at,timestamp,,,,Creation Date
gw_auth_history_76,updated_at,timestamp,,,,Modification Date
gw_auth_history_76,status_code,varchar(50),,,,Status Code
gw_auth_history_76,data_col_0,varchar(255),,,,Random data column 0
gw_auth_history_76,data_col_1,boolean,,,,Random data column 1
gw_hr_item_77,id,bigint,Y,,,Primary Key
gw_hr_item_77,created_at,timestamp,,,,Creation Date
gw_hr_item_77,updated_at,timestamp,,,,Modification Date
gw_hr_item_77,status_code,varchar(50),,,,Status Code
gw_hr_item_77,data_col_0,text,,,,Random data column 0
gw_hr_item_77,data_col_1,json,,,,Random data column 1
gw_hr_item_77,data_col_2,int,,,,Random data column 2
gw_hr_item_77,data_col_3,json,,,,Random data column 3
gw_hr_item_77,data_col_4,varchar(255),,,,Random data column 4
gw_hr_item_77,calendar_file_52_id,bigint,,gw_calendar_file_52,id,Foreign Key to gw_calendar_file_52
gw_hr_item_77,core_record_15_id,bigint,,gw_core_record_15,id,Foreign Key to gw_core_record_15
gw_crm_config_78,id,bigint,Y,,,Primary Key
gw_crm_config_78,created_at,timestamp,,,,Creation Date
gw_crm_config_78,updated_at,timestamp,,,,Modification Date
gw_crm_config_78,status_code,varchar(50),,,,Status Code
gw_crm_config_78,data_col_0,boolean,,,,Random data column 0
gw_crm_config_78,data_col_1,json,,,,Random data column 1
gw_crm_config_78,data_col_2,int,,,,Random data column 2
gw_crm_config_78,tasks_archive_53_id,bigint,,gw_tasks_archive_53,id,Foreign Key to gw_tasks_archive_53
gw_mail_detail_79,id,bigint,Y,,,Primary Key
gw_mail_detail_79,created_at,timestamp,,,,Creation Date
gw_mail_detail_79,updated_at,timestamp,,,,Modification Date
gw_mail_detail_79,status_code,varchar(50),,,,Status Code
gw_mail_detail_79,data_col_0,int,,,,Random data column 0
gw_mail_detail_79,data_col_1,json,,,,Random data column 1
gw_mail_detail_79,data_col_2,int,,,,Random data column 2
gw_mail_detail_79,data_col_3,varchar(255),,,,Random data column 3
gw_chat_tag_80,id,bigint,Y,,,Primary Key
gw_chat_tag_80,created_at,timestamp,,,,Creation Date
gw_chat_tag_80,updated_at,timestamp,,,,Modification Date
gw_chat_tag_80,status_code,varchar(50),,,,Status Code
gw_chat_tag_80,data_col_0,int,,,,Random data column 0
gw_chat_tag_80,data_col_1,text,,,,Random data column 1
gw_chat_tag_80,crm_rule_48_id,bigint,,gw_crm_rule_48,id,Foreign Key to gw_crm_rule_48
gw_chat_tag_80,mail_archive_34_id,bigint,,gw_mail_archive_34,id,Foreign Key to gw_mail_archive_34
gw_drive_event_81,id,bigint,Y,,,Primary Key
gw_drive_event_81,created_at,timestamp,,,,Creation Date
gw_drive_event_81,updated_at,timestamp,,,,Modification Date
gw_drive_event_81,status_code,varchar(50),,,,Status Code
gw_drive_event_81,data_col_0,text,,,,Random data column 0
gw_drive_event_81,chat_role_50_id,bigint,,gw_chat_role_50,id,Foreign Key to gw_chat_role_50
gw_calendar_archive_82,id,bigint,Y,,,Primary Key
gw_calendar_archive_82,created_at,timestamp,,,,Creation Date
gw_calendar_archive_82,updated_at,timestamp,,,,Modification Date
gw_calendar_archive_82,status_code,varchar(50),,,,Status Code
gw_calendar_archive_82,data_col_0,json,,,,Random data column 0
gw_calendar_archive_82,data_col_1,text,,,,Random data column 1
gw_calendar_archive_82,data_col_2,boolean,,,,Random data column 2
gw_calendar_archive_82,data_col_3,json,,,,Random data column 3
gw_calendar_archive_82,data_col_4,json,,,,Random data column 4
gw_calendar_archive_82,drive_master_6_id,bigint,,gw_drive_master_6,id,Foreign Key to gw_drive_master_6
gw_calendar_archive_82,mail_archive_34_id,bigint,,gw_mail_archive_34,id,Foreign Key to gw_mail_archive_34
gw_tasks_summary_83,id,bigint,Y,,,Primary Key
gw_tasks_summary_83,created_at,timestamp,,,,Creation Date
gw_tasks_summary_83,updated_at,timestamp,,,,Modification Date
gw_tasks_summary_83,status_code,varchar(50),,,,Status Code
gw_tasks_summary_83,data_col_0,text,,,,Random data column 0
gw_tasks_summary_83,data_col_1,boolean,,,,Random data column 1
gw_tasks_summary_83,data_col_2,varchar(255),,,,Random data column 2
gw_tasks_summary_83,data_col_3,text,,,,Random data column 3
gw_tasks_summary_83,data_col_4,varchar(255),,,,Random data column 4
gw_workflow_record_84,id,bigint,Y,,,Primary Key
gw_workflow_record_84,created_at,timestamp,,,,Creation Date
gw_workflow_record_84,updated_at,timestamp,,,,Modification Date
gw_workflow_record_84,status_code,varchar(50),,,,Status Code
gw_workflow_record_84,data_col_0,int,,,,Random data column 0
gw_workflow_record_84,data_col_1,boolean,,,,Random data column 1
gw_workflow_record_84,data_col_2,varchar(255),,,,Random data column 2
gw_workflow_record_84,data_col_3,boolean,,,,Random data column 3
gw_workflow_record_84,data_col_4,text,,,,Random data column 4
gw_workflow_record_84,assets_archive_57_id,bigint,,gw_assets_archive_57,id,Foreign Key to gw_assets_archive_57
gw_workflow_record_84,workflow_archive_9_id,bigint,,gw_workflow_archive_9,id,Foreign Key to gw_workflow_archive_9
gw_portal_detail_85,id,bigint,Y,,,Primary Key
gw_portal_detail_85,created_at,timestamp,,,,Creation Date
gw_portal_detail_85,updated_at,timestamp,,,,Modification Date
gw_portal_detail_85,status_code,varchar(50),,,,Status Code
gw_portal_detail_85,data_col_0,text,,,,Random data column 0
gw_portal_detail_85,data_col_1,text,,,,Random data column 1
gw_portal_detail_85,data_col_2,text,,,,Random data column 2
gw_portal_detail_85,analytics_backup_44_id,bigint,,gw_analytics_backup_44,id,Foreign Key to gw_analytics_backup_44
gw_finance_summary_86,id,bigint,Y,,,Primary Key
gw_finance_summary_86,created_at,timestamp,,,,Creation Date
gw_finance_summary_86,updated_at,timestamp,,,,Modification Date
gw_finance_summary_86,status_code,varchar(50),,,,Status Code
gw_finance_summary_86,data_col_0,json,,,,Random data column 0
gw_finance_summary_86,calendar_status_22_id,bigint,,gw_calendar_status_22,id,Foreign Key to gw_calendar_status_22
gw_assets_backup_87,id,bigint,Y,,,Primary Key
gw_assets_backup_87,created_at,timestamp,,,,Creation Date
gw_assets_backup_87,updated_at,timestamp,,,,Modification Date
gw_assets_backup_87,status_code,varchar(50),,,,Status Code
gw_assets_backup_87,data_col_0,varchar(255),,,,Random data column 0
gw_assets_backup_87,data_col_1,int,,,,Random data column 1
gw_assets_backup_87,data_col_2,int,,,,Random data column 2
gw_assets_backup_87,data_col_3,varchar(255),,,,Random data column 3
gw_support_temp_88,id,bigint,Y,,,Primary Key
gw_support_temp_88,created_at,timestamp,,,,Creation Date
gw_support_temp_88,updated_at,timestamp,,,,Modification Date
gw_support_temp_88,status_code,varchar(50),,,,Status Code
gw_support_temp_88,data_col_0,boolean,,,,Random data column 0
gw_support_temp_88,data_col_1,int,,,,Random data column 1
gw_support_temp_88,data_col_2,boolean,,,,Random data column 2
gw_support_temp_88,data_col_3,boolean,,,,Random data column 3
gw_support_temp_88,data_col_4,text,,,,Random data column 4
gw_support_temp_88,crm_item_33_id,bigint,,gw_crm_item_33,id,Foreign Key to gw_crm_item_33
gw_analytics_file_89,id,bigint,Y,,,Primary Key
gw_analytics_file_89,created_at,timestamp,,,,Creation Date
gw_analytics_file_89,updated_at,timestamp,,,,Modification Date
gw_analytics_file_89,status_code,varchar(50),,,,Status Code
gw_analytics_file_89,data_col_0,int,,,,Random data column 0
gw_analytics_file_89,data_col_1,json,,,,Random data column 1
gw_analytics_file_89,data_col_2,int,,,,Random data column 2
gw_analytics_file_89,chat_temp_5_id,bigint,,gw_chat_temp_5,id,Foreign Key to gw_chat_temp_5
gw_core_history_90,id,bigint,Y,,,Primary Key
gw_core_history_90,created_at,timestamp,,,,Creation Date
gw_core_history_90,updated_at,timestamp,,,,Modification Date
gw_core_history_90,status_code,varchar(50),,,,Status Code
gw_core_history_90,data_col_0,text,,,,Random data column 0
gw_core_history_90,data_col_1,text,,,,Random data column 1
gw_core_history_90,data_col_2,boolean,,,,Random data column 2
gw_core_history_90,data_col_3,text,,,,Random data column 3
gw_auth_detail_91,id,bigint,Y,,,Primary Key
gw_auth_detail_91,created_at,timestamp,,,,Creation Date
gw_auth_detail_91,updated_at,timestamp,,,,Modification Date
gw_auth_detail_91,status_code,varchar(50),,,,Status Code
gw_auth_detail_91,data_col_0,boolean,,,,Random data column 0
gw_auth_detail_91,data_col_1,int,,,,Random data column 1
gw_auth_detail_91,data_col_2,json,,,,Random data column 2
gw_auth_detail_91,hr_group_17_id,bigint,,gw_hr_group_17,id,Foreign Key to gw_hr_group_17
gw_auth_detail_91,crm_rule_48_id,bigint,,gw_crm_rule_48,id,Foreign Key to gw_crm_rule_48
gw_hr_record_92,id,bigint,Y,,,Primary Key
gw_hr_record_92,created_at,timestamp,,,,Creation Date
gw_hr_record_92,updated_at,timestamp,,,,Modification Date
gw_hr_record_92,status_code,varchar(50),,,,Status Code
gw_hr_record_92,data_col_0,text,,,,Random data column 0
gw_hr_record_92,workflow_archive_9_id,bigint,,gw_workflow_archive_9,id,Foreign Key to gw_workflow_archive_9
